Facility Id,State,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,Reporting_Year,2021 Total reported direct emissions,2020 Total reported direct emissions
1000534,MI,221112.0,C,Power Plants,487414.68,482583.9,1594.5,3236.28,,,,,,,,,64461.3,487414.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2022,473883.274,536471.572
1003904,WA,324110.0,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1370882.368,1364958.1,2455.25,3469.018,,,,,,,,,,771526.718,,,,,,,,,,,,,,,,,,,,,,,,,599355.65,,,,,,,,,,,,N,N,N,2022,1296105.88,1208552.04
1005347,TX,562212.0,HH,Waste,93601.75,0.0,93601.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93601.75,,,,N,N,N,2022,133165.5,113082.0
1003945,TX,334413.0,"C,I",Other,614104.0062011,46144.3,21.5,14976.586,20758.6819,390273.303887,43076.04,60674.72,38137.54,41.3344,1.41e-05,,,46191.428,,,,,,567912.5782011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,564548.6083468,512772.402348
1002102,TX,327310.0,"C,H",Minerals,875085.576,872944.6,781.5,1359.476,,,,,,,,,,11.6,,,,,875073.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2022,1328394.2,1023165.96
1000053,TX,221330.0,C,Power Plants,151821.324,151664.0,71.5,85.824,,,,,,,,,,151821.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,147958.588,112762.322
1004040,TX,611310.0,C,Other,64904.556,64837.7,30.5,36.356,,,,,,,,,,64904.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,61927.716,63068.312
1003001,TX,562212.0,HH,Waste,133014.25,0.0,133014.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133014.25,,,,N,N,N,2022,121740.75,110378.0
1007980,MI,331511.0,C,Metals,34308.044,34118.7,69.25,120.094,,,,,,,,,,34308.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,33018.812,33985.294
1013263,MO,336390.0,"C,T",Metals,44574.0016,17204.4,8.0,9.536,,,27352.0656,,,,,,,17221.936,,,,,,,,,,,,,,,27352.0656,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,44972.308,27321.1
1007741,AK,324110.0,"C,P,W-LNGIE,Y","Chemicals,Petroleum and Natural Gas Systems,Refineries",589876.286,586196.2,2411.5,1268.586,,,,,,,,,,498465.164,,,,,,,,,,,86724.4,,,,,,,,,,,,0.0,,4686.722,,,,,,,,,,,,N,N,N,2022,489039.236,437694.67
1002778,LA,211130.0,"C,W-PROC",Petroleum and Natural Gas Systems,124689.824,123410.7,1238.0,41.124,,,,,,,,,,72831.276,,,,,,,,,,,,,,,,,,,51858.548,,,,,,,,,,,,,,,,,,N,N,N,2022,126944.488,147842.824
1007449,LA,211130.0,"C,W-PROC",Petroleum and Natural Gas Systems,87050.198,85604.0,1431.0,15.198,,,,,,,,,,27430.948,,,,,,,,,,,,,,,,,,,59619.25,,,,,,,,,,,,,,,,,,N,N,N,2022,48324.676,84210.924
1008595,TX,211130.0,"C,W-PROC",Petroleum and Natural Gas Systems,75559.396,75224.6,326.75,8.046,,,,,,,,,,13885.246,,,,,,,,,,,,,,,,,,,61674.15,,,,,,,,,,,,,,,,,,N,N,N,2022,75794.296,67253.19
1003557,MS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,60466.368,48353.5,12085.75,27.118,,,,,,,,,,48389.368,,,,,,,,,,,,,,,,,,,,12077.0,,,,,,,,,,,,,,,,,N,N,N,2022,61679.548,84059.946
1008233,TN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,22160.928,5802.4,16355.25,3.278,,,,,,,,,,5789.528,,,,,,,,,,,,,,,,,,,,16371.4,,,,,,,,,,,,,,,,,N,N,N,2022,34631.62,22414.228
1009199,KY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,44030.614,36180.6,7829.75,20.264,,,,,,,,,,36208.864,,,,,,,,,,,,,,,,,,,,7821.75,,,,,,,,,,,,,,,,,N,N,N,2022,45200.352,32720.87
1010497,KY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,153347.814,115953.1,37329.75,64.964,,,,,,,,,,116029.564,,,,,,,,,,,,,,,,,,,,37318.25,,,,,,,,,,,,,,,,,N,N,N,2022,160573.822,152311.258
1013236,KY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,59737.03,58335.0,1369.25,32.78,,,,,,,,,,58393.68,,,,,,,,,,,,,,,,,,,,1343.35,,,,,,,,,,,,,,,,,N,N,N,2022,72371.032,63562.514
1013828,WV,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,18774.88,18655.2,109.25,10.43,,,,,,,,,,18674.28,,,,,,,,,,,,,,,,,,,,100.6,,,,,,,,,,,,,,,,,N,N,N,2022,29928.638,0.0
1013672,WV,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,50601.91,50375.6,198.0,28.31,,,,,,,,,,50427.46,,,,,,,,,,,,,,,,,,,,174.45,,,,,,,,,,,,,,,,,N,N,N,2022,65229.656,61447.97
1013568,TX,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,13679.266,9227.7,4446.5,5.066,,,,,,,,,,9231.916,,,,,,,,,,,,,,,,,,,,4447.35,,,,,,,,,,,,,,,,,N,N,N,2022,30406.952,58328.048
1013570,TX,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,7086.682,4894.0,2190.0,2.682,,,,,,,,,,4896.432,,,,,,,,,,,,,,,,,,,,2190.25,,,,,,,,,,,,,,,,,N,N,N,2022,46128.234,0.0
1007191,KY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,69209.586,56775.7,12402.0,31.886,,,,,,,,,,56820.036,,,,,,,,,,,,,,,,,,,,12389.55,,,,,,,,,,,,,,,,,N,N,N,2022,78271.836,74764.35
1010500,OH,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,70270.946,67510.1,2723.0,37.846,,,,,,,,,,67576.596,,,,,,,,,,,,,,,,,,,,2694.35,,,,,,,,,,,,,,,,,N,N,N,2022,82302.054,65060.67
1001846,OH,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,64258.692,42052.9,22182.25,23.542,,,,,,,,,,42070.592,,,,,,,,,,,,,,,,,,,,22188.1,,,,,,,,,,,,,,,,,N,N,N,2022,73214.152,53306.812
1001660,OH,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,37686.564,36029.3,1637.0,20.264,,,,,,,,,,36064.664,,,,,,,,,,,,,,,,,,,,1621.9,,,,,,,,,,,,,,,,,N,N,N,2022,62199.738,64715.768
1001928,PA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,51743.224,46803.0,4914.0,26.224,,,,,,,,,,46845.524,,,,,,,,,,,,,,,,,,,,4897.7,,,,,,,,,,,,,,,,,N,N,N,2022,64240.832,38840.364
1001653,NY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,9768.518,8395.0,1368.75,4.768,,,,,,,,,,8402.168,,,,,,,,,,,,,,,,,,,,1366.35,,,,,,,,,,,,,,,,,N,N,N,2022,7748.278,9358.97
1010996,NY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,62184.822,60695.6,1455.25,33.972,,,,,,,,,,60756.372,,,,,,,,,,,,,,,,,,,,1428.45,,,,,,,,,,,,,,,,,N,N,N,2022,66937.554,74542.574
1001652,NY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,45397.55,39945.2,5430.0,22.35,,,,,,,,,,39980.0,,,,,,,,,,,,,,,,,,,,5417.55,,,,,,,,,,,,,,,,,N,N,N,2022,40539.556,34078.33
1006042,NY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,22095.984,17765.4,4320.75,9.834,,,,,,,,,,17778.484,,,,,,,,,,,,,,,,,,,,4317.5,,,,,,,,,,,,,,,,,N,N,N,2022,17392.396,15247.804
1001661,NY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,43764.446,40883.5,2858.0,22.946,,,,,,,,,,40922.396,,,,,,,,,,,,,,,,,,,,2842.05,,,,,,,,,,,,,,,,,N,N,N,2022,36778.068,19216.786
1008238,NY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,27162.604,25365.3,1783.0,14.304,,,,,,,,,,25389.504,,,,,,,,,,,,,,,,,,,,1773.1,,,,,,,,,,,,,,,,,N,N,N,2022,25722.412,22360.822
1010498,MA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,31326.694,28034.9,3276.0,15.794,,,,,,,,,,28060.144,,,,,,,,,,,,,,,,,,,,3266.55,,,,,,,,,,,,,,,,,N,N,N,2022,31484.606,18741.788
1009333,MA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,32158.432,31221.1,919.75,17.582,,,,,,,,,,31252.332,,,,,,,,,,,,,,,,,,,,906.1,,,,,,,,,,,,,,,,,N,N,N,2022,31351.286,27171.4
1011628,PA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,46372.132,44825.6,1521.5,25.032,,,,,,,,,,44869.932,,,,,,,,,,,,,,,,,,,,1502.2,,,,,,,,,,,,,,,,,N,N,N,2022,54006.45,52708.254
1001856,PA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,42210.95,39541.6,2647.0,22.35,,,,,,,,,,39579.6,,,,,,,,,,,,,,,,,,,,2631.35,,,,,,,,,,,,,,,,,N,N,N,2022,44355.548,44398.788
1012158,PA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,44557.134,44024.9,507.5,24.734,,,,,,,,,,44069.784,,,,,,,,,,,,,,,,,,,,487.35,,,,,,,,,,,,,,,,,N,N,N,2022,44495.686,42907.992
1010483,PA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,81725.048,79864.8,1815.25,44.998,,,,,,,,,,79945.448,,,,,,,,,,,,,,,,,,,,1779.6,,,,,,,,,,,,,,,,,N,N,N,2022,88313.124,83103.594
1012913,PA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,44854.686,43352.5,1477.75,24.436,,,,,,,,,,43395.736,,,,,,,,,,,,,,,,,,,,1458.95,,,,,,,,,,,,,,,,,N,N,N,2022,49611.218,59461.478
1013237,TX,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,10153.472,7439.3,2710.0,4.172,,,,,,,,,,7443.872,,,,,,,,,,,,,,,,,,,,2709.6,,,,,,,,,,,,,,,,,N,N,N,2022,58133.904,26716.562
1009203,PA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,44812.394,41556.9,3232.25,23.244,,,,,,,,,,41595.944,,,,,,,,,,,,,,,,,,,,3216.45,,,,,,,,,,,,,,,,,N,N,N,2022,55186.956,55467.106
1008247,NJ,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,63314.968,61541.4,1739.0,34.568,,,,,,,,,,61602.968,,,,,,,,,,,,,,,,,,,,1712.0,,,,,,,,,,,,,,,,,N,N,N,2022,64310.862,64127.414
1013569,TX,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,739.2,31.7,707.5,0.0,,,,,,,,,,30.9,,,,,,,,,,,,,,,,,,,,708.3,,,,,,,,,,,,,,,,,N,N,N,2022,17162.288,32171.832
1002018,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,29241.846,27558.6,1667.75,15.496,,,,,,,,,,27585.196,,,,,,,,,,,,,,,,,,,,1656.65,,,,,,,,,,,,,,,,,N,N,N,2022,29922.794,27532.804
1011041,TX,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,19583.528,18966.8,606.0,10.728,,,,,,,,,,18985.828,,,,,,,,,,,,,,,,,,,,597.7,,,,,,,,,,,,,,,,,N,N,N,2022,22914.618,21742.472
1011457,MS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,67943.718,61546.9,6362.25,34.568,,,,,,,,,,61603.168,,,,,,,,,,,,,,,,,,,,6340.55,,,,,,,,,,,,,,,,,N,N,N,2022,67281.862,57453.648
1009205,MS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,90199.294,81357.7,8796.0,45.594,,,,,,,,,,81431.444,,,,,,,,,,,,,,,,,,,,8767.85,,,,,,,,,,,,,,,,,N,N,N,2022,82527.182,73423.756
1012914,AL,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,81085.044,67727.9,13319.0,38.144,,,,,,,,,,67782.644,,,,,,,,,,,,,,,,,,,,13302.4,,,,,,,,,,,,,,,,,N,N,N,2022,82639.564,70721.92
1012285,TN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,82253.458,77320.2,4889.75,43.508,,,,,,,,,,77394.608,,,,,,,,,,,,,,,,,,,,4858.85,,,,,,,,,,,,,,,,,N,N,N,2022,71436.652,61289.938
1013560,TN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,96201.038,95881.6,265.5,53.938,,,,,,,,,,95980.488,,,,,,,,,,,,,,,,,,,,220.55,,,,,,,,,,,,,,,,,N,N,N,2022,73052.526,57565.484
1001848,MS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,17720.046,14232.5,3479.5,8.046,,,,,,,,,,14243.296,,,,,,,,,,,,,,,,,,,,3476.75,,,,,,,,,,,,,,,,,N,N,N,2022,10569.474,14666.976
1005986,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,78080.512,62981.8,15063.25,35.462,,,,,,,,,,63029.612,,,,,,,,,,,,,,,,,,,,15050.9,,,,,,,,,,,,,,,,,N,N,N,2022,87046.522,64459.558
1013561,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,48934.568,48081.2,826.25,27.118,,,,,,,,,,48130.168,,,,,,,,,,,,,,,,,,,,804.4,,,,,,,,,,,,,,,,,N,N,N,2022,48592.218,31224.836
1013231,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,35352.634,31006.1,4329.25,17.284,,,,,,,,,,31032.884,,,,,,,,,,,,,,,,,,,,4319.75,,,,,,,,,,,,,,,,,N,N,N,2022,37150.782,0.0
1001659,TN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,79371.21,63853.7,15481.75,35.76,,,,,,,,,,63901.56,,,,,,,,,,,,,,,,,,,,15469.65,,,,,,,,,,,,,,,,,N,N,N,2022,86211.798,77521.392
1010495,TN,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,84290.172,73728.0,10520.75,41.422,,,,,,,,,,73791.972,,,,,,,,,,,,,,,,,,,,10498.2,,,,,,,,,,,,,,,,,N,N,N,2022,89680.97,81705.88
1012270,KY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,31985.452,26241.1,5729.75,14.602,,,,,,,,,,26261.252,,,,,,,,,,,,,,,,,,,,5724.2,,,,,,,,,,,,,,,,,N,N,N,2022,38219.174,23455.792
1001658,PA,486210.0,"C,W-NGTC,W-UNSTG",Petroleum and Natural Gas Systems,40412.13,31959.0,8435.25,17.88,,,,,,,,,,31972.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,40002.326,35732.78
1008006,ND,325193.0,C,Other,244758.528,244505.9,115.25,137.378,,,,,,,,,,244758.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,243389.784,263234.108
1000035,OH,325193.0,"C,PP","Other,Suppliers of CO2",192484.976,192286.6,90.5,107.876,,,,,,,,,,192484.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,183836.608,164947.828
1005969,IN,325193.0,C,Other,187777.792,187583.8,88.5,105.492,,,,,,,,,,187777.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,189583.636,170645.208
1007565,IA,325193.0,"C,PP","Other,Suppliers of CO2",74270.82,74194.1,35.0,41.72,,,,,,,,,,74270.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,91490.456,71973.328
1007933,MI,325193.0,"C,PP","Other,Suppliers of CO2",207668.568,207454.3,97.75,116.518,,,,,,,,,,207668.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,202844.636,192034.776
1005773,OH,327120.0,C,Minerals,55782.04,55724.5,26.25,31.29,,,,,,,,,,55782.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,52844.552,60170.424
1000639,WA,336413.0,C,Other,34665.12,34629.5,16.25,19.37,,,,,,,,,,34665.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,34746.02,34963.802
1006075,NJ,611310.0,C,Other,31252.93,31220.3,14.75,17.88,,,,,,,,,,31252.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,34416.42,23075.464
1001922,DC,611310.0,C,Other,28656.1,28628.7,12.5,14.9,,,,,,,,,,28656.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,22243.424,33972.884
1002465,OK,211130.0,"C,W-PROC",Petroleum and Natural Gas Systems,3601.838,3314.8,285.25,1.788,,,,,,,,,,3299.088,,,,,,,,,,,,,,,,,,,302.75,,,,,,,,,,,,,,,,,,N,N,N,2022,0.0,568.698
1013565,KY,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,29029.792,28431.7,582.0,16.092,,,,,,,,,,28460.592,,,,,,,,,,,,,,,,,,,,569.2,,,,,,,,,,,,,,,,,N,N,N,2022,46315.176,44834.532
1012474,TX,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,2256.244,1407.6,847.75,0.894,,,,,,,,,,1408.244,,,,,,,,,,,,,,,,,,,,848.0,,,,,,,,,,,,,,,,,N,N,N,2022,37553.37,13418.004
1004610,KS,326211.0,C,Other,44092.684,44047.2,20.75,24.734,,,,,,,,,,44092.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,43746.136,40134.948
1002342,VA,325220.0,C,Other,30374.028,30341.1,14.75,18.178,,,,,,,,,,30374.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,29010.738,29967.188
1000907,CA,311421.0,C,Other,52096.204,52042.5,24.5,29.204,,,,,,,,,,52096.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,47327.572,59655.876
1001739,WY,311313.0,"C,S",Minerals,29593.158,29544.8,19.75,28.608,,,,,,,,,,26085.758,,,,,,,,,,,,,,3507.4,,,,,,,,,,,,,,,,,,,,,,,Y,N,N,2022,37233.73,25265.546
1007883,IN,327993.0,C,Minerals,22292.724,22168.6,45.75,78.374,,,,,,,,,,22292.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,29692.992,30963.906
1007678,GA,212323.0,C,Other,42498.64,42454.8,20.0,23.84,,,,,,,,,,42498.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,42606.04,40095.7
1002045,GA,212323.0,C,Other,93671.796,93574.8,44.25,52.746,,,,,,,,,,93671.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,92733.448,87414.77
1006351,SC,562212.0,HH,Waste,129852.0,0.0,129852.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129852.0,,,,N,N,N,2022,114497.0,91911.75
1002547,MS,562212.0,HH,Waste,186411.0,0.0,186411.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186411.0,,,,N,N,N,2022,176986.25,168045.75
1007868,TX,325199.0,C,Chemicals,437940.576,437537.7,183.25,219.626,,,,,,,,,,437940.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,427457.834,391774.394
1004458,MI,212210.0,"C,Q",Metals,904449.104,904313.2,62.0,73.904,,,,,,,,,,129069.604,,,,,,,,,,,,775379.5,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,1035592.72,849020.18
1007274,AL,562212.0,HH,Waste,35655.5,0.0,35655.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35655.5,,,,N,N,N,2022,36493.75,39867.75
1003860,OH,331110.0,"C,Q",Metals,283291.976,283056.5,105.25,130.226,,,,,,,,,,198214.076,,,,,,,,,,,,85077.9,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,251409.42,203449.388
1001817,OK,928110.0,C,Other,60910.196,60813.5,36.5,60.196,,,,,,,,,,60910.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,56175.07,67355.89
1006540,IA,326211.0,C,Other,25705.304,25679.0,12.0,14.304,,,,,,,,,,25705.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,23180.012,21094.272
1003486,IL,326211.0,C,Other,36857.66,36819.3,17.5,20.86,,,,,,,,,,36857.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,32353.328,31474.18
1004944,OH,331491.0,C,Metals,36659.712,36621.9,17.25,20.562,,,,,,,,,,36659.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,37335.56,37742.908
1004743,CA,562212.0,HH,Waste,49107.0,0.0,49107.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49107.0,,,,N,N,N,2022,53926.5,49632.75
1000338,RI,326113.0,C,Other,100204.924,100101.9,47.0,56.024,,,,,,,,,,100204.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,104010.71,94383.592
1007722,OH,562212.0,"C,HH",Waste,62328.894,2476.0,59852.0,0.894,,,,,,,,,,2477.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59851.5,,,,N,N,N,2022,57547.144,65654.444
1007329,CA,324110.0,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1579561.494,1570110.6,5613.25,3837.644,,,,,,,,,,805051.252,,,,,,,,,,,,,,,,,,,,,,,,,774510.242,,,,,,,,,,,,N,N,Y,2022,2754771.912,2805921.736
1000807,LA,325211.0,C,Other,15812.84,15796.4,7.5,8.94,,,,,,,,,,15812.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,17056.384,15168.992
1006044,CO,562212.0,HH,Waste,36286.5,0.0,36286.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36286.5,,,,N,N,N,2022,39635.0,40995.0
1006089,CA,562212.0,HH,Waste,78006.5,0.0,78006.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78006.5,,,,N,N,N,2022,69847.25,70202.5
1004949,KY,336110.0,C,Other,86539.272,86449.4,41.0,48.872,,,,,,,,,,86539.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,88554.616,89847.96
1003585,TX,336110.0,C,Other,33019.076,32985.1,15.5,18.476,,,,,,,,,,33019.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,30323.936,26034.552
1001828,IN,336110.0,C,Other,63287.412,63222.2,29.75,35.462,,,,,,,,,,63287.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,61314.92,52901.952
1006532,FL,562212.0,HH,Waste,37003.75,0.0,37003.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37003.75,,,,N,N,N,2022,39174.25,41472.0
1005198,TX,325110.0,C,Chemicals,730905.748,730151.7,344.0,410.048,,,,,,,,,,730905.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2022,580945.412,666765.44
1005506,FL,325311.0,"C,V",Chemicals,13078.688,828.6,0.5,12249.588,,,,,,,,,,829.696,,,,,,,,,,,,,,,,,12248.992,,,,,,,,,,,,,,,,,,,,N,N,N,2022,25739.83,26211.862
1007897,FL,562212.0,"C,HH",Waste,36488.434,1041.3,35444.75,2.384,,,,,,,,,,1044.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35443.75,,,,N,N,N,2022,30367.434,69644.234
1006431,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,64590.85,49350.4,15158.5,81.95,,,,,,,,,,37756.208,,,,,,,,,,,,,,,,,,26834.642,,,,,,,,,,,,,,,,,,,N,N,N,2022,63990.502,61063.46
1007321,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,28212.572,21175.7,7025.25,11.622,,,,,,,,,,21194.872,,,,,,,,,,,,,,,,,,7017.7,,,,,,,,,,,,,,,,,,,N,N,N,2022,25112.732,26013.874
1001894,ND,211130.0,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",229212.7982287098,223676.7877864113,5436.344761882525,99.665680416,,,,,,,,,,155808.625842756,,,,,,,,,,,,,,,,,,,73404.17238595382,,,,,,,,,,,,,,,,,,N,N,N,2022,213533.73807546706,225649.8495286722
1006505,ND,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,102140.116,101897.4,185.5,57.216,,,,,,,,,,102002.416,,,,,,,,,,,,,,,,,,,,137.7,,,,,,,,,,,,,,,,,N,N,N,2022,94870.042,83919.084
1013536,TX,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,18213.238,16454.5,1749.5,9.238,,,,,,,,,,16469.488,,,,,,,,,,,,,,,,,,,,1743.75,,,,,,,,,,,,,,,,,N,N,N,2022,30564.138,36305.914
